author,author_id,date,rating,rating_text,text,title,url,variation,verified,vine,asin
Matthew Renner,/gp/profile/amzn1.account.AEIZLHL4MJLFJOZYSC2IJP2KL6JQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 13, 2016",5.0,5.0 out of 5 stars,Love these bandana bibs!! Functional and gorgeous. The material is super soft and absorbent for my drooly baby. I've washed them many times and they are still in great shape and have not faded. I recommend these to all of my friends!,The best bandana bibs!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_114?ie=UTF8&pageNumber=114,N/A,0,0,B010J7ZW88
Amanda Westover,/gp/profile/amzn1.account.AHDBD553VAA7XY5WZCHKGSCB5YGA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 26, 2016",5.0,5.0 out of 5 stars,Love them! So soft and cute.,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Eli Osorio,/gp/profile/amzn1.account.AGENHLZH7QR7BUJZCCQ6B4GS3WUQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 5, 2016",5.0,5.0 out of 5 stars,We love the bandana's.  They fit very well!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AEEOAXZ37RTHOV5M5VS34RW46AHA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 1, 2016",5.0,5.0 out of 5 stars,"Super soft and cozy material, best patterns!!",Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Andrea,/gp/profile/amzn1.account.AFKEBXDR3DZYGKU44HSKNOPDJAJA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 8, 2015",4.0,4.0 out of 5 stars,"So far they are great! Super cute, great quality and they serve their purpose.",Cute bandana,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Christi Pack,/gp/profile/amzn1.account.AFAXEG6XNNXDSZWMB6XJE37SVCUA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 28, 2016",5.0,5.0 out of 5 stars,Love them! Super cute and arrived quickly!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Michael C.,/gp/profile/amzn1.account.AH4ICTBS7LMQY2JBZFBIAF6SPYZQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 13, 2016",5.0,5.0 out of 5 stars,We love our bandana drool bibs!!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AGMHAJ73RSKHKULBEAEDZNG7V4ZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 23, 2015",5.0,5.0 out of 5 stars,Super cute bibs and they keep my baby's neck dry!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AFDVCAKMALCAJBZPRDKH6WIGFDWQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on November 13, 2015",5.0,5.0 out of 5 stars,"Colorful, soft, absorbent! Plus they are so cute and stylish! We love these bibs!",Bandana Bibs,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AEYO6HCNCFT2V55WXEPJNBLHZSCA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 18, 2016",5.0,5.0 out of 5 stars,Great quality and super cute prints!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
KM,/gp/profile/amzn1.account.AHMPAY665GJUZWAICR2RDPU3UQ4Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 23, 2015",5.0,5.0 out of 5 stars,Great Bibs! Absorbent and Cute.,I love the bibs.,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_103?ie=UTF8&pageNumber=103,N/A,1,0,B010J7ZW88
Carrie Ann Reed,/gp/profile/amzn1.account.AFTCROCD6ITFCLBXHGMCOGKX7QGA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 24, 2015",5.0,5.0 out of 5 stars,Love them! So darling and effective!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AG7DYMHMTTVU4A4FJ2AE5XDPWS2A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 17, 2016",5.0,5.0 out of 5 stars,I ordered these for my newborn granddaughters.  They haven't used them yet but I was very happy with the quality and design of the product.  The bibs snap in the back which I like better than velcro (which I expected) or ties (which are on regular drool bibs.  I own a child care facility and this product caught my eye.  I will be recommending these to my families with infants.,They haven't used them yet but I was very happy with the quality and design of the product,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
SSNC,/gp/profile/amzn1.account.AFLYEO3GYP27B7FRIU5COORAGTZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 28, 2016",5.0,5.0 out of 5 stars,Super cute and functional!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Katy Low,/gp/profile/amzn1.account.AHAT6KGT56NWBIJZA5B65LCD77LQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 14, 2015",5.0,5.0 out of 5 stars,Super absorbent and adorable!,Love these!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Ashley,/gp/profile/amzn1.account.AFI63RCXZLG22XW76KRR25LHYBVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 7, 2016",5.0,5.0 out of 5 stars,Very soft and fashionable bibs!,Perfect for our drooling little girl!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Erin,/gp/profile/amzn1.account.AHBNYYKANCVIYSXUPXJAOXI4GBBA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 7, 2016",5.0,5.0 out of 5 stars,Got this as a gift and she loved them!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Jennifer,/gp/profile/amzn1.account.AGZRCZCP64ZYOABROZUHBJFCQ7HA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 11, 2016",5.0,5.0 out of 5 stars,Very nice and good quality bibs..,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Shanjaxdug,/gp/profile/amzn1.account.AG4MOW5KTNO44CSMED7DG7PQLQ2Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 20, 2015",5.0,5.0 out of 5 stars,Very cute! Like the modern patterns. Very soft.,So cute!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AEVWDXWDUDVK45BDMRBJMECMG7GA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 27, 2016",5.0,5.0 out of 5 stars,Super cute & absorbent!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
olivesmama,/gp/profile/amzn1.account.AGTRQ3VHL7WWYVGJAELYVQ5FPSLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 13, 2016",5.0,5.0 out of 5 stars,So cute!!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105,N/A,1,0,B010J7ZW88
Ashlee E. Krongaard,/gp/profile/amzn1.account.AHRTUHCQYO5VJD3RCFTLTWVAX5WQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 12, 2015",5.0,5.0 out of 5 stars,"Great product.  Washes well, super soft and adorable!",Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
shannon,/gp/profile/amzn1.account.AGDO5Q7S3UBAXVI7K3ARMQT4PHZQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 25, 2016",5.0,5.0 out of 5 stars,LOVE LOVE LOVE these bibs!! So soft!!!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Sammy,/gp/profile/amzn1.account.AEW5RY74WCMPM4AD7ISSUH6DWPCA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 19, 2015",5.0,5.0 out of 5 stars,"Excellent quality, adorable, and fast shipping.",Love them!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Mommy,/gp/profile/amzn1.account.AG47J4LTXW535FCIDT4HALMDJIOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 17, 2015",5.0,5.0 out of 5 stars,Cute,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Destiny,/gp/profile/amzn1.account.AFKHD4H7BAO26MZGBWONBRDD4PMQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 29, 2015",5.0,5.0 out of 5 stars,Beautiful and amazing quality! So soft for my daughter,Comfort and beauty,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
lindsay,/gp/profile/amzn1.account.AGGCPUYCRBZCBHYH4L5SPFVRG6IQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 22, 2016",5.0,5.0 out of 5 stars,Love these!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Carla Sutton,/gp/profile/amzn1.account.AHXIRIB44PPQV3KOLXNYC45SJTSA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 28, 2016",5.0,5.0 out of 5 stars,"Cute patterns! Very soft, too!",Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AFCUOUO7QEALEBGPMNCKMXVRJZWA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 8, 2016",5.0,5.0 out of 5 stars,So stylish!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Aura Matheu,/gp/profile/amzn1.account.AFQZ7MFH6IC3SQLJOMOYTSTXL32Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 18, 2015",5.0,5.0 out of 5 stars,"LOVE the Bibs!!! Great look, great and soft material.",Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AGJVODVFTMIPUQSFOZEYSN2KFMZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on November 12, 2015",5.0,5.0 out of 5 stars,Great bibs. very soft. Pretty colors.,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107,N/A,1,0,B010J7ZW88
jamie b,/gp/profile/amzn1.account.AEAT65NSP23RJHNFJXGEEIUNZPVQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on November 18, 2015",5.0,5.0 out of 5 stars,So soft and works perfect for catching the drool running out of our daughter's mouth - doesn't hurt that they are stylish too!,We have a drooler!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Liz Kennedy,/gp/profile/amzn1.account.AFMDMSR72R5QDRO6YUKUCRI2JUUQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 19, 2016",5.0,5.0 out of 5 stars,I bought these as a gift. They are adorable! I wish I had know about these when my daughter was smaller. They are soft and look like they will be comfy on babies neck.,Cute gift,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AFXTDHGXI2YPPPFSX6DF3JYCM4TA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 9, 2017",4.0,4.0 out of 5 stars,Arrived quick! My sister loved them. These were sent as a gift so have a few months before they are used but they were as pictured.,Great gift idea!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Jen,/gp/profile/amzn1.account.AFHZ5DL6Z6ZJ7MN6EOXTIRYNQTUA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 23, 2015",5.0,5.0 out of 5 stars,My neighbors are the creators of these awesome drool bibs.  From the moment I saw them I wanted some for gifts.  They gave me a pack and they are so soft and the fabric colors are great!  I will be ordering more!,My neighbors are the creators of these awesome drool bibs,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Prairiebek,/gp/profile/amzn1.account.AHTEDOFINGONATK6QMEYD3EZOSCQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 26, 2016",5.0,5.0 out of 5 stars,Gorgeous! High quality! Modern!,Very beautiful!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Gabby,/gp/profile/amzn1.account.AGJRDS4VE5SGYKSC6ZPNUBRFDPTA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 21, 2016",5.0,5.0 out of 5 stars,These are adorable! I can't wait to use them! The material is soft and washes well!,Love these bibs,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
MIGDALIA MIRANDA,/gp/profile/amzn1.account.AHH5M5PGDP5BAYZB3RASVD7ERBLQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 25, 2016",5.0,5.0 out of 5 stars,http://www.amazon.com/Copper-Pearl-Bandana-Absorbent-Cotton/dp/B010J7ZW88?ie=UTF8&redirect=true&ref_=cm_cr_ryp_prd_ttl_sol_0,http: //www. amazon. com/Copper-Pearl-Bandana-Absorbent-Cotton/dp/B010J7ZW88?,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Amazon Customer,/gp/profile/amzn1.account.AG7VNQBQR5W3P4IUJJJEP63X7WNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 21, 2016",4.0,4.0 out of 5 stars,"I bought this as a baby shower gift. It was one of the items listed on the registry. The shower is in a couple of weeks, but they are adorable.",but they are adorable.,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Eydis Scheffer,/gp/profile/amzn1.account.AGRIF4IJGISAGJYQPKMAJQ3LU6CQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 16, 2016",5.0,5.0 out of 5 stars,Great product. Well made. Great quality for the price and just darn cute!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Caterina Nelli,/gp/profile/amzn1.account.AFV6PBSAYTEUYXRZ6BCKZW4TWDKA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 15, 2016",5.0,5.0 out of 5 stars,The mom to be who receive the bandana drool bin loved it and the entire group of women attending had to feel them! The designs were highly commented on too!,... mom to be who receive the bandana drool bin loved it and the entire group of women attending had ...,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_118?ie=UTF8&pageNumber=118,N/A,0,0,B010J7ZW88
Ceyda,/gp/profile/amzn1.account.AGXRJOLR2TG3KYUAVJNEPV5ZMR3Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 15, 2015",4.0,4.0 out of 5 stars,"I was so excited to find these bibs after seeing something similar on my friends baby. Very pleased with the overall look and quality. The only question I have is how long they will last because after the first wash the front fabric has already started to lose shape or slide, not sure how to really describe it.",Adorable,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
S. Nagel,/gp/profile/amzn1.account.AE7EI3HPMIDLISGNDQX7TXSSQR5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 16, 2016",5.0,5.0 out of 5 stars,"Can't wait for my granddaughter to be born, and wear them",just love these,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
LilFlower2003,/gp/profile/amzn1.account.AHMGZWN7ZT7BEVIYZ6PQZ2PYURKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 11, 2016",5.0,5.0 out of 5 stars,"Top quality bibs! Not only are they adorable and very soft, they are super absorbent! I ordered a set for my daughter and another for a friend who is expecting.",Highly recommend!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
MarMar,/gp/profile/amzn1.account.AGRSV3OTBDJCSELGPMU4PQ7MR3AA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 29, 2016",4.0,4.0 out of 5 stars,"The bibs are cute and functional. My daughters drool soaked through them still, but not as fast as other bibs. I recommend them.",Cute,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
elizabeth crane,/gp/profile/amzn1.account.AEB5BVIXIISVQM5Q6SSSZES7QQRQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 16, 2016",5.0,5.0 out of 5 stars,"So soft and comfortable for teething baby to wear. I got some for my grand daughter and her Mom uses them constantly. I need to place another order. I wish they had more patterns, a bit edgier, like the regulation bandana print. Besides that they're perfect and my Granddaughter's constant accessory. Thanks for a great product!",So soft and comfortable for teething baby to wear,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
Rafael & Kristen A.,/gp/profile/amzn1.account.AGSZJDNOAZNXVYMKUFL7VL6KANMA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 23, 2016",5.0,5.0 out of 5 stars,Great quality has a fleece like material for the backing. My baby looks adorable in them.,Good quality!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
SF Mommy,/gp/profile/amzn1.account.AEDPAFEFTEPSZ4ZIZOZ6USQMFR4Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 27, 2016",5.0,5.0 out of 5 stars,"Awesome bibs for baby! Great value, quality and cute patterns and colors. These bibs fit better around my daughter's neck than others I have purchased. They catch drool and spit-up well. I'm purchasing more in other colors. Very satisfied customer!",Best Bibs Around!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
K. Frederick,/gp/profile/amzn1.account.AHUQDRY624FXE6KUQ4VBTLEDST2Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 12, 2016",5.0,5.0 out of 5 stars,"Super cute designs and the fabric is crazy soft!! I can't think of any improvements, 'cept hope they come out with more designs! My drooly 6 mo old wears these on the reg to save me from multiple outfit changes.  And so much more fashionable than a bib!  So happy I bought these and you will be too!",Practical + chic = WIN,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
Rebekah H,/gp/profile/amzn1.account.AH4IORY44B5AIMBDTEJI7X54LBEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 17, 2017",5.0,5.0 out of 5 stars,"I love these! They are so cute! Really soft and absorbent. Patterns are versatile. He gold does have started to fade a bit.  I don't mind it  because it looks intentional, but if you don't like that look, something to be aware of.  They're a must for my drool bucket baby.","Cute,  versatile, absorbent",https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
LeslieandWells,/gp/profile/amzn1.account.AHQIGHWZXVPYQEXYIFKHBGZ6NH4Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 28, 2017",3.0,3.0 out of 5 stars,Adorable but have not held up well. I prefer another brand that are a bit ore substantial.,Three Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_19?ie=UTF8&pageNumber=19,N/A,1,0,B010J7ZW88
twm,/gp/profile/amzn1.account.AELYBC3AGYBQGD3LILHASBSLM2TQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 23, 2016",5.0,5.0 out of 5 stars,"So incredibly soft and very fashionable bibs.  I'm anticipating my first baby, and I just melted when I received the shipment.  The bibs are so cuddly soft and adorable!",So incredibly soft and very fashionable,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B010J7ZW88/ref=cm_cr_dp_d_show_all_btm_13?ie=UTF8&pageNumber=13,N/A,1,0,B010J7ZW88
